"delGcox","delGd","delGcat","delGan","delGdis","lambda","stoichCat_donor","stoichCat_h2o","stoichCat_hco3","stoichCat_nh4","stoichCat_hpo4","stoichCat_hs","stoichCat_h","stoichCat_e","stoichCat_acceptor","stoichCat_biom","stoichCat_donor.1","stoichAn_donor","stoichAn_h2o","stoichAn_hco3","stoichAn_nh4","stoichAn_hpo4","stoichAn_hs","stoichAn_h","stoichAn_e","stoichAn_acceptor","stoichAn_biom","stoichAn_donor.1","stoichMet_donor","stoichMet_h2o","stoichMet_hco3","stoichMet_nh4","stoichMet_hpo4","stoichMet_hs","stoichMet_h","stoichMet_e","stoichMet_acceptor","stoichMet_biom","stoichMet_donor.1","C_num","CUE"
-142.523575004171,-2137.85362506257,-4580.16765032834,-2.52443533771112,465.116279069767,0.100998888915976,-1,-7,15,0,0,0,15,0,-8,16,0,-0.0666666666666667,-0.0666666666666664,0,-0.2,0,0,0.199999999999999,0,-0.00833333333333341,0.0166666666666668,1,-0.167665555582642,-0.773658889078495,1.51498333373963,-0.2,0,0,1.71498333373963,0,-0.816324444661138,1.63264888932228,1,15,0.397616949020914
-162.786372449129,-2116.22284183868,-4711.18149368356,-59.5785017530189,465.116279069768,0.0860798459707967,-1,-4,13,0,0,3,16,0,-8.5,17,0,-0.0769230769230769,0.0923076923076924,0,-0.2,0,0.230769230769231,0.43076923076923,0,-0.128846153846154,0.257692307692308,1,-0.163002922893874,-0.252011691575494,1.11903799762036,-0.2,0,0.489008768681621,1.80804676630198,0,-0.860524844597926,1.72104968919585,1,13,0.471912255052992
-146.627868873126,-2346.04590197002,-5169.97149368356,-20.3031436710446,465.116279069768,0.0860378313385627,-1,-6,16,0,0,0,16,0,-9.25,18.5,0,-0.0625,0.0250000000000004,0,-0.2,0,0,0.199999999999999,0,-0.0531250000000001,0.10625,1,-0.148537831338563,-0.491226988031376,1.376605301417,-0.2,0,0,1.576605301417,0,-0.848974939881705,1.69794987976341,1,16,0.420768227439268
-135.837049198365,-1494.20754118201,-3173.29843355222,-0.0856848821706793,465.116279069768,0.146544866146433,-1,-3,11,1,0,0,10,0,-5.5,11,0,-0.0954545454545454,0.113636363636364,0.0499999999999998,-0.104545454545455,0,0,0.154545454545454,0,0,0,1,-0.241999411600979,-0.325998234802936,1.66199352761077,0.0419994116009787,0,0,1.61999411600979,0,-0.805996763805383,1.61199352761077,1,11,0.375658313826757
-148.449435356922,-2078.2920949969,-4367.96149368356,-9.17717486464763,465.116279069767,0.104382583240362,-1,-9,14,0,0,2,16,0,-7.5,15,0,-0.0714285714285714,-0.242857142857142,0,-0.2,0,0.142857142857143,0.342857142857142,0,-0.0107142857142858,0.0214285714285716,1,-0.175811154668933,-1.1823003920204,1.46135616536507,-0.2,0,0.351622309337867,2.01297847470293,0,-0.793583660017001,1.587167320034,1,14,0.406280088217822
-139.469216776112,-1952.56903486557,-4089.59380697311,-3.89946083880557,465.116279069767,0.112778148637781,-1,-7,14,0,0,0,14,0,-7,14,0,-0.075,-0.125,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,0,1,-0.187778148637781,-0.914447040464466,1.62889408092893,-0.2,0,0,1.82889408092893,0,-0.789447040464466,1.57889408092893,1,14,0.380388090663069
-154.555227709082,-1700.1075047999,-3798.97112026267,-42.540936248792,465.116279069768,0.111234155102437,-1,-3.5,11,1,1,0,12,0,-6.875,13.75,0,-0.0909090909090909,0.081818181818182,0,-0.109090909090909,0.0909090909090909,0,0.29090909090909,0,-0.1,0.2,1,-0.202143246011528,-0.307501361040347,1.2235757061268,0.00214324601152767,0.202143246011528,0,1.62571895213833,0,-0.864734816329253,1.72946963265851,1,11,0.4497260863413
-159.024981808946,-1908.29978170735,-4388.77496361789,-62.9111722839798,465.116279069768,0.0916440487653141,-1,-2.5,12,1,1,0,13,0,-8.125,16.25,0,-0.0833333333333333,0.191666666666667,0,-0.116666666666667,0.0833333333333333,0,0.283333333333333,0,-0.152083333333333,0.304166666666667,1,-0.174977382098647,-0.0374434552466184,1.09972858518377,-0.0250226179013526,0.174977382098647,0,1.47470596728242,0,-0.89669122955151,1.79338245910302,1,12,0.47625202945574
-135.944957282197,-1767.28444466857,-3599.01996361789,-12.0941721323875,465.116279069767,0.125873741050878,-1,-7,13,0,0,0,13,0,-6,12,0,-0.0875,-0.212499999999999,0.1375,-0.2,0,0,0.337499999999999,0,0,0,1,-0.213373741050878,-1.09361618735615,1.77385863366142,-0.2,0,0,1.97385863366142,0,-0.75524244630527,1.51048489261054,1,13,0.360508638711709
-151.48229146029,-1514.8229146029,-3308.39727690745,-28.0196530065667,465.116279069767,0.132117333403134,-1,-3.5,10,1,1,0,11,0,-5.875,11.75,0,-0.1,0.0500000000000003,0,-0.1,0.1,0,0.3,0,-0.0625000000000001,0.125,1,-0.232117333403134,-0.412410666910968,1.32117333403134,0.0321173334031337,0.232117333403134,0,1.75329066743447,0,-0.838689333743411,1.67737866748682,1,10,0.430816598372356
-156.637744682759,-1723.01519151035,-3898.20112026267,-51.561845339701,465.116279069767,0.106088531856509,-1,-2.5,11,1,1,0,12,0,-7.125,14.25,0,-0.0909090909090909,0.172727272727273,0,-0.109090909090909,0.0909090909090909,0,0.29090909090909,0,-0.122727272727273,0.245454545454546,1,-0.1969976227656,-0.0924940569140004,1.1669738504216,-0.00300237723439979,0.1969976227656,0,1.5639714731872,0,-0.878608062204902,1.7572161244098,1,11,0.461473035221649
-160.933955701483,-1931.20746841779,-4488.00496361789,-71.1803389506464,465.116279069768,0.0877752906497589,-1,-1.5,12,1,1,0,13,0,-8.375,16.75,0,-0.0833333333333333,0.275,0,-0.116666666666667,0.0833333333333333,0,0.283333333333332,0,-0.172916666666667,0.345833333333333,1,-0.171108623983092,0.143337064025362,1.05330348779711,-0.0288913760169078,0.171108623983092,0,1.4244121117802,0,-0.908034725858397,1.81606945171679,1,12,0.487020065929393
-151.721962029842,-2124.10746841779,-4566.42149368356,-23.3528891503619,465.116279069767,0.0967417025630395,-1,-7,14,0,0,2,16,0,-8,16,0,-0.0714285714285714,-0.0999999999999996,0,-0.2,0,0.142857142857143,0.342857142857142,0,-0.0464285714285715,0.092857142857143,1,-0.168170273991611,-0.777191917941277,1.35438383588255,-0.2,0,0.336340547983222,1.89072438386577,0,-0.820362191932888,1.64072438386578,1,14,0.424739579315513
-153.773060131334,-1537.73060131334,-3407.62727690745,-37.9426530065667,465.116279069767,0.125358083895513,-1,-2.5,10,1,1,0,11,0,-6.125,12.25,0,-0.1,0.15,0,-0.1,0.1,0,0.299999999999999,0,-0.0875000000000001,0.175,1,-0.225358083895513,-0.163395209738781,1.25358083895513,0.0253580838955126,0.225358083895513,0,1.67893892285064,0,-0.855318263860015,1.71063652772003,1,10,0.443738242140739
-158.720261656436,-1745.92287822079,-3997.43112026267,-60.5827544306102,465.116279069767,0.101198372772106,-1,-1.5,11,1,1,0,12,0,-7.375,14.75,0,-0.0909090909090909,0.263636363636364,0,-0.109090909090909,0.0909090909090909,0,0.29090909090909,0,-0.145454545454546,0.290909090909091,1,-0.192107463681196,0.111838804478206,1.11318210049316,-0.00789253631880352,0.192107463681196,0,1.50528956417436,0,-0.891792544648824,1.78358508929765,1,11,0.473219984101998
-130.901268991038,-1570.81522789246,-3326.22843355222,-0.87904316189473,465.116279069768,0.139568657168893,-1,-9,12,3,0,1,10,0,-5.75,11.5,0,-0.0913043478260869,-0.421739130434782,0.0956521739130434,0.0739130434782608,0,0.0913043478260869,0.113043478260868,0,0,0,1,-0.230873004994979,-1.67785704495481,1.77047605993975,0.492619014984938,0,0.230873004994979,1.50873004994979,0,-0.802519778721132,1.60503955744226,1,12,0.360948796656177
-154.917569623874,-1084.42298736712,-1847.64612026267,-85.1856105709824,465.116279069767,0.20562956527886,-1,-8,7,0,0,5,12,0,-2.5,5,0,-0.21,-1.28,0.47,-0.2,0,1.05,1.72,0,0,0,1,-0.41562956527886,-2.92503652223088,1.90940695695202,-0.2,0,2.0781478263943,4.18755478334632,0,-0.51407391319715,1.0281478263943,1,7,0.343712658557615
-123.021143001487,-984.169144011895,-1900.03690348656,-29.6863834259695,465.116279069767,0.229169178159007,-1,-4,8,2,0,1,7,0,-3,6,0,-0.175,-0.299999999999999,0.4,0.15,0,0.175,0.424999999999999,0,0,0,1,-0.404169178159007,-1.21667671263603,2.23335342527205,0.608338356318013,0,0.404169178159007,2.02918424711305,0,-0.68750753447702,1.37501506895404,1,8,0.309276428671221
-150.271779012927,-1352.44601111634,-2917.05343355222,-21.2969734882915,465.116279069768,0.152146443557264,-1,-2.5,9,1,1,0,10,0,-5.125,10.25,0,-0.111111111111111,0.122222222222223,0,-0.0888888888888889,0.111111111111111,0,0.31111111111111,0,-0.0444444444444445,0.088888888888889,1,-0.263257554668375,-0.258143886670937,1.36931799201537,0.0632575546683749,0.263257554668375,0,1.83257554668375,0,-0.824194967675422,1.64838993535084,1,9,0.422062383930739
-156.063828802379,-1560.63828802379,-3506.85727690745,-47.8656530065667,465.116279069767,0.11898135370686,-1,-1.5,10,1,1,0,11,0,-6.375,12.75,0,-0.1,0.25,0,-0.1,0.1,0,0.299999999999999,0,-0.1125,0.225,1,-0.21898135370686,0.0715279694397105,1.1898135370686,0.01898135370686,0.21898135370686,0,1.60879489077546,0,-0.871006129881233,1.74201225976247,1,10,0.456659885909123
-140.900947195515,-2254.41515512824,-4773.05149368356,-0.919565822957605,465.116279069767,0.0972536570915078,-1,-9,16,0,0,0,16,0,-8.25,16.5,0,-0.0636363636363636,-0.172727272727272,0.018181818181818,-0.2,0,0,0.218181818181817,0,0,0,1,-0.160890020727871,-1.04801018655084,1.57424033164594,-0.2,0,0,1.77424033164594,0,-0.802342671004939,1.60468534200988,1,16,0.388464118018309
-154.994488702763,-2169.92284183868,-4764.88149368356,-37.5286034360762,465.116279069767,0.0897373158599037,-1,-5,14,0,0,2,16,0,-8.5,17,0,-0.0714285714285714,0.0428571428571431,0,-0.2,0,0.142857142857143,0.342857142857143,0,-0.0821428571428572,0.164285714285714,1,-0.161165887288475,-0.405829436442375,1.25632242203865,-0.2,0,0.32233177457695,1.7786541966156,0,-0.844910041952039,1.68982008390408,1,14,0.443199070413204
-158.541007916409,-2378.11511874613,-5354.68533703878,-54.1589477850742,465.116279069767,0.0767472419792941,-1,-4,15,0,0,2,17,0,-9.75,19.5,0,-0.0666666666666667,0.133333333333334,0,-0.2,0,0.133333333333333,0.333333333333332,0,-0.125,0.25,1,-0.143413908645961,-0.173655634583843,1.15120862968941,-0.2,0,0.286827817291922,1.63803644698133,0,-0.873285609298117,1.74657121859623,1,15,0.464854959299963
-146.225159814375,-1608.47675795812,-3402.05112026267,-6.45729988515563,465.116279069767,0.134818367793721,-1,-6.5,11,1,1,0,12,0,-5.875,11.75,0,-0.0909090909090909,-0.190909090909091,0,-0.109090909090909,0.0909090909090909,0,0.290909090909091,0,-0.00909090909090915,0.0181818181818183,1,-0.225727458702812,-1.06722848156828,1.48300204573093,0.0257274587028115,0.225727458702812,0,1.90872950443374,0,-0.801148819879018,1.60229763975804,1,11,0.402738290819905
-153.602245816321,-2611.23817887746,-5740.45302374923,-34.8536325951884,465.116279069768,0.0749527336421899,-1,-9,17,0,0,2,19,0,-10.25,20.5,0,-0.0588235294117647,-0.129411764705882,0,-0.2,0,0.117647058823529,0.317647058823529,0,-0.0779411764705883,0.155882352941177,1,-0.133776263053955,-0.80398636748559,1.27419647191723,-0.2,0,0.267552526107909,1.74174899802514,0,-0.846206696303034,1.69241339260607,1,17,0.439715746791641
-160.068187030438,-2401.02280545658,-5453.91533703878,-60.7742811184075,465.116279069767,0.0741379308192376,-1,-3,15,0,0,2,17,0,-10,20,0,-0.0666666666666667,0.2,0,-0.2,0,0.133333333333333,0.333333333333333,0,-0.141666666666667,0.283333333333333,1,-0.140804597485904,-0.0224137924577125,1.11206896228856,-0.2,0,0.281609194971808,1.59367815726037,0,-0.883045974859042,1.76609194971808,1,15,0.473469388478885
-131.706580812787,-1843.89213137901,-3751.94996361789,-12.3437222597249,465.116279069767,0.120676597822602,-1,-10,14,1,0,0,13,0,-6.25,12.5,0,-0.084,-0.44,0.176,-0.116,0,0,0.291999999999999,0,0,0,1,-0.204676597822602,-1.64676597822602,1.86547236951643,0.00467659782260199,0,0,1.86079577169383,0,-0.754228736391263,1.50845747278253,1,14,0.348982600788001
-139.469216776112,-2092.03825164168,-4381.70765032834,-3.89946083880563,465.116279069768,0.105259605395262,-1,-8,15,0,0,0,15,0,-7.5,15,0,-0.07,-0.159999999999999,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,0,1,-0.175259605395262,-1.0020768431621,1.62889408092893,-0.2,0,0,1.82889408092893,0,-0.789447040464466,1.57889408092893,1,15,0.380388090663069
-153.298060131334,-1839.57672157601,-4091.08496361789,-38.1036722839797,465.116279069767,0.104376372180783,-1,-4.5,12,1,1,0,13,0,-7.375,14.75,0,-0.0833333333333333,0.0250000000000004,0,-0.116666666666667,0.0833333333333333,0,0.283333333333333,0,-0.0895833333333333,0.179166666666667,1,-0.187709705514117,-0.444693674813525,1.2525164661694,-0.0122902944858833,0.187709705514117,0,1.64022617168352,0,-0.859359078166611,1.71871815633322,1,12,0.443947920034781
-149.377933232231,-2240.66899848346,-4759.30533703878,-14.4669477850742,465.116279069767,0.0946880478076419,-1,-9,15,0,0,2,17,0,-8.25,16.5,0,-0.0666666666666667,-0.199999999999999,0,-0.2,0,0.133333333333333,0.333333333333332,0,-0.0250000000000001,0.0500000000000003,1,-0.161354714474309,-1.05219243026878,1.42032071711463,-0.2,0,0.322709428948617,1.94303014606324,0,-0.806176394413046,1.61235278882609,1,15,0.413168384226428
-150.390193761728,-1654.29213137901,-3600.51112026267,-24.4991180669738,465.116279069768,0.122376281112735,-1,-4.5,11,1,1,0,12,0,-6.375,12.75,0,-0.0909090909090909,-0.00909090909090882,0,-0.109090909090909,0.0909090909090909,0,0.29090909090909,0,-0.0545454545454547,0.109090909090909,1,-0.213285372021826,-0.559784174098218,1.34613909224009,0.0132853720218262,0.213285372021826,0,1.75942446426191,0,-0.834694246639142,1.66938849327828,1,11,0.426232188580602
-155.207034023872,-1862.48440828646,-4190.31496361789,-46.3728389506464,465.116279069767,0.0999312566608551,-1,-3.5,12,1,1,0,13,0,-7.625,15.25,0,-0.0833333333333333,0.108333333333334,0,-0.116666666666667,0.0833333333333333,0,0.283333333333332,0,-0.110416666666667,0.220833333333333,1,-0.183264589994188,-0.241426064979659,1.19917507993026,-0.0167354100058116,0.183264589994188,0,1.58243966992445,0,-0.872392498705687,1.74478499741137,1,12,0.454715956508434
-159.282821937993,-2070.67668519391,-4780.11880697312,-64.8813720060616,465.116279069767,0.0837290710180369,-1,-2.5,13,1,1,0,14,0,-8.875,17.75,0,-0.0769230769230769,0.207692307692308,0,-0.123076923076923,0.0769230769230769,0,0.276923076923077,0,-0.157692307692308,0.315384615384616,1,-0.160652147941114,-0.00163036985278442,1.08847792323448,-0.0393478520588862,0.160652147941114,0,1.44913007117559,0,-0.900787812977385,1.80157562595477,1,13,0.478817606293522
-146.900754118201,-1469.00754118201,-3109.93727690745,-8.17365300656672,465.116279069768,0.146929852719599,-1,-4.5,10,1,1,0,11,0,-5.375,10.75,0,-0.1,-0.0499999999999998,0,-0.1,0.1,0,0.3,0,-0.0125000000000001,0.0250000000000001,1,-0.246929852719599,-0.711184337238194,1.46929852719599,0.0469298527195987,0.246929852719599,0,1.91622837991559,0,-0.802247958367843,1.60449591673569,1,10,0.404973310835588
-152.472710735405,-1677.19981808946,-3699.74112026267,-33.5200271578829,465.116279069767,0.116655797765991,-1,-3.5,11,1,1,0,12,0,-6.625,13.25,0,-0.0909090909090909,0.081818181818182,0,-0.109090909090909,0.0909090909090909,0,0.29090909090909,0,-0.0772727272727274,0.154545454545455,1,-0.207564888675082,-0.326477110362788,1.28321377542591,0.00756488867508236,0.207564888675082,0,1.69077866410099,0,-0.850117387472421,1.70023477494484,1,11,0.437979137460951
-157.116007916409,-1885.3920949969,-4289.54496361789,-54.6420056173131,465.116279069767,0.0956917987651193,-1,-2.5,12,1,1,0,13,0,-7.875,15.75,0,-0.0833333333333333,0.191666666666667,0,-0.116666666666667,0.0833333333333333,0,0.283333333333332,0,-0.13125,0.2625,1,-0.179025132098453,-0.047562830246131,1.14830158518143,-0.0209748679015474,0.179025132098453,0,1.52732671727988,0,-0.884822915275315,1.76964583055063,1,12,0.465483992982087
-161.04495168495,-2093.58437190435,-4879.34880697311,-72.5144489291385,465.116279069767,0.0804619316371805,-1,-1.5,13,1,1,0,14,0,-9.125,18.25,0,-0.0769230769230769,0.284615384615385,0,-0.123076923076923,0.0769230769230769,0,0.276923076923076,0,-0.176923076923077,0.353846153846154,1,-0.157385008560257,0.163922487159614,1.04600511128335,-0.0426149914397426,0.157385008560257,0,1.4033901198436,0,-0.911138203112349,1.8222764062247,1,13,0.488757332269202
-134.18282753524,-1744.37675795812,-3499.78996361789,-16.7259654722382,465.116279069767,0.128119206654907,-1,-7,13,0,0,0,13,0,-5.75,11.5,0,-0.0913043478260869,-0.239130434782608,0.18695652173913,-0.2,0,0,0.386956521739129,0,0,0,1,-0.219423554480994,-1.13596488136696,1.85250620825292,-0.2,0,0,2.05250620825292,0,-0.736685438265714,1.47337087653143,1,13,0.35056891273603
-152.43229146029,-2286.48437190435,-4957.76533703878,-27.6976144517408,465.116279069767,0.0882289973166201,-1,-7,15,0,0,2,17,0,-8.75,17.5,0,-0.0666666666666667,-0.066666666666666,0,-0.2,0,0.133333333333333,0.333333333333332,0,-0.0583333333333335,0.116666666666667,1,-0.154895663983287,-0.684269647883007,1.3234349597493,-0.2,0,0.309791327966573,1.83322628771587,0,-0.830337059853759,1.66067411970752,1,15,0.430397242584273
-154.555227709082,-1700.1075047999,-3798.97112026267,-42.540936248792,465.116279069768,0.111234155102437,-1,-2.5,11,1,1,0,12,0,-6.875,13.75,0,-0.0909090909090909,0.172727272727273,0,-0.109090909090909,0.0909090909090909,0,0.29090909090909,0,-0.1,0.2,1,-0.202143246011528,-0.105358115028819,1.2235757061268,0.00214324601152767,0.202143246011528,0,1.62571895213833,0,-0.864734816329253,1.72946963265851,1,11,0.4497260863413
-158.992289748191,-2702.86892571924,-6137.37302374923,-58.2018678893061,465.116279069767,0.0663010720720188,-1,-5,17,0,0,2,19,0,-11.25,22.5,0,-0.0588235294117647,0.105882352941177,0,-0.2,0,0.117647058823529,0.317647058823529,0,-0.136764705882353,0.273529411764706,1,-0.125124601483784,-0.225623007418917,1.12711822522432,-0.2,0,0.250249202967567,1.57736742819189,0,-0.882651766692565,1.76530353338513,1,17,0.470119614481956
-150.085698693382,-2101.19978170735,-4467.19149368356,-16.2650320075049,465.116279069767,0.100477279224972,-1,-7,14,0,0,2,16,0,-7.75,15.5,0,-0.0714285714285714,-0.0999999999999996,0,-0.2,0,0.142857142857143,0.342857142857143,0,-0.0285714285714286,0.0571428571428572,1,-0.171905850653543,-0.803340954574803,1.40668190914961,-0.2,0,0.343811701307087,1.95049361045669,0,-0.807270342564961,1.61454068512992,1,14,0.415509833766668
-151.48229146029,-1514.8229146029,-3308.39727690745,-28.0196530065667,465.116279069768,0.132117333403134,-1,-2.5,10,1,1,0,11,0,-5.875,11.75,0,-0.1,0.15,0,-0.1,0.1,0,0.3,0,-0.0625000000000001,0.125,1,-0.232117333403134,-0.180293333507834,1.32117333403134,0.0321173334031337,0.232117333403134,0,1.75329066743447,0,-0.838689333743411,1.67737866748682,1,10,0.430816598372356
-156.637744682759,-1723.01519151035,-3898.20112026267,-51.561845339701,465.116279069767,0.106088531856509,-1,-1.5,11,1,1,0,12,0,-7.125,14.25,0,-0.0909090909090909,0.263636363636364,0,-0.109090909090909,0.0909090909090909,0,0.29090909090909,0,-0.122727272727273,0.245454545454546,1,-0.1969976227656,0.1045035658516,1.1669738504216,-0.00300237723439979,0.1969976227656,0,1.5639714731872,0,-0.878608062204902,1.7572161244098,1,11,0.461473035221649
-134.887679434023,-674.438397170116,-1361.33921677611,-14.8257425635814,465.116279069767,0.330770267217125,-1,-3,5,0,0,0,5,0,-2.25,4.5,0,-0.233333333333333,-0.3,0.166666666666666,-0.2,0,0,0.366666666666666,0,0,0,1,-0.564103600550458,-1.29231080165137,1.82051800275229,-0.2,0,0,2.02051800275229,0,-0.744233101238531,1.48846620247706,1,5,0.354544803126301
-134.887679434023,-674.438397170116,-1361.33921677611,-14.8257425635814,465.116279069768,0.330770267217125,-1,-2,5,0,0,0,5,0,-2.25,4.5,0,-0.233333333333333,-0.0666666666666664,0.166666666666666,-0.2,0,0,0.366666666666666,0,0,0,1,-0.564103600550458,-0.728207201100916,1.82051800275229,-0.2,0,0,2.02051800275229,0,-0.744233101238531,1.48846620247706,1,5,0.354544803126301
-100.84614754925,-403.384590197002,-632.351530065667,-139.825996361789,465.116279069768,0.51441368802286,-1,-7,4,2,0,1,3,0,-0.75,1.5,0,-0.7,-4.5,1.8,1.2,0,0.7,1.3,0,0,0,1,-1.21441368802286,-8.10089581616002,3.85765475209144,2.22882737604572,0,1.21441368802286,2.84324106406858,0,-0.385810266017145,0.77162053203429,1,4,0.205860657258414
-156.649981808946,-1253.19985447157,-2932.29074684178,-63.7162686710445,465.116279069767,0.136889566913189,-1,0,8,0,0,0,8,0,-5.5,11,0,-0.125,0.4,0,-0.2,0,0,0.199999999999999,0,-0.1625,0.325,1,-0.261889566913189,0.4,1.09511653530551,-0.2,0,0,1.29511653530551,0,-0.91539261802254,1.83078523604508,1,8,0.477300418925947
-118.906142091934,-594.530710459671,-1281.43153006567,3.81938433552243,481.953381135123,0.379086009726756,-1,-3,5,2,0,0,3,0,-2.25,4.5,0,-0.233333333333333,-0.3,0.166666666666666,0.266666666666667,0,0,-0.100000000000001,0,0,0,1,-0.61241934306009,-1.43725802918027,2.06209671530045,1.02483868612018,0,0,1.03725802918027,0,-0.852943521885202,1.7058870437704,1,5,0.326573617026294
-126.896910762979,-634.484553814893,-1321.38537342089,-5.50317911402953,465.116279069767,0.347826689473534,-1,-2,5,1,0,0,4,0,-2.25,4.5,0,-0.233333333333333,-0.0666666666666664,0.166666666666666,0.0333333333333333,0,0,0.133333333333333,0,0,0,1,-0.581160022806868,-0.762320045613735,1.90580011403434,0.381160022806868,0,0,1.52464009122747,0,-0.782610051315452,1.5652201026309,1,5,0.344139294086415
